gene,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,Atha_WT-Col-0_sl_GC_Rep1_G2S1,Atha_WT-Col-0_sl_GC_Rep2_G2S2,Atha_WT-Col-0_sl_GC_Rep3_G2S3
AT3G49060,212.9820463,237.8654464,251.845544,229.6679738,257.9556329,220.1036859
AT3G49070,3.227835069,5.818330386,8.765280424,7.967508458,6.118175723,5.875426094
AT3G49080,238.7214764,164.0683215,177.3610547,201.3102031,158.1827929,167.3069259
AT3G49100,198.1388259,168.0382117,154.9132527,137.3676211,148.860629,145.8703518
AT3G49110,7.690578965,7.7850748,5.678128076,16.24153462,9.972795393,9.073253361
AT3G49120,1216.905059,3238.2723,3668.738402,2138.42525,4782.364533,3696.678165
AT3G49130,4.35593419,4.375887171,9.839672462,4.071859256,5.642118745,5.099717926
AT3G49140,901.5217105,836.2844561,743.1771373,664.5525149,596.7633794,572.8724111
AT3G49142,22.58742429,18.09665373,26.67489072,43.8116174,39.19431637,19.28539644
AT3G49150,2.194321375,0,2.437512743,0,1.871555759,1.701035259
AT3G49155,0.54318544,0.877985561,3.289611367,0.814994892,2.511549987,0
AT3G49160,155.3955074,133.2422582,138.0244967,185.7886015,100.2013923,131.4443254
AT3G49170,105.4119625,58.46242649,76.62608888,47.029991,57.1699043,51.05720701
AT3G49180,78.52015197,96.9354453,90.08574884,53.60441406,74.8168088,81.08921448
AT3G49190,6.59908541,2.591329091,8.100924428,9.741530265,16.19434726,9.641228137
AT3G49200,10.99666074,2.591890188,7.292292388,7.306534324,9.966822304,8.50684612
AT3G49210,339.5374595,607.3816961,574.0423253,287.4877909,561.6779429,411.3362754
AT3G49220,2418.344656,2643.677226,2335.800253,2470.138042,4033.366953,3435.912837
AT3G49230,45.75218491,5.248794173,10.65538683,26.87149148,10.02830444,26.63264638
AT3G49240,299.3051172,259.2046197,276.270603,279.8596445,217.0488483,237.1075745
AT3G49250,421.9770094,306.0928066,355.6151544,353.2980563,274.9120175,283.1328514
AT3G49260,447.1891399,442.2624064,448.476066,189.1306232,245.1074598,261.9710312
AT3G49270,0,2.205247264,3.142164285,4.358233671,4.797138305,0.860514022
AT3G49290,115.4974823,178.5396126,173.0401095,77.95527911,146.6783189,124.3110823
AT3G49300,1.059057949,0,0.848701843,1.642930683,0.63844355,2.825518335
AT3G49305,1.561845843,0,0,3.304083024,0,6.20593853
AT3G49310,454.9949083,461.8434281,458.2581248,386.3573863,442.7214325,435.0064743
AT3G49320,27.93609234,29.1240566,25.36063271,20.28145369,17.779602,22.02900401
AT3G49330,8.708904621,22.87646011,28.845583,19.60107967,51.54263343,38.03514869
AT3G49340,1.09523794,8.685624174,11.39939981,19.50927285,10.61760611,2.267700215
AT3G49350,715.7171481,598.4792075,571.1535219,809.2731968,753.8348913,827.1180019
AT3G49360,190.8569557,354.1461452,276.4911959,319.6043778,591.992252,470.4909487
AT3G49370,59.53900561,50.79783765,60.574941,53.53585146,83.95074239,61.83024689
AT3G49380,20.2841842,9.540351052,9.757830062,25.1906239,19.97177745,24.3801182
AT3G49390,334.9971601,354.9062774,368.0949536,306.0014778,396.4621514,362.0209035
AT3G49400,55.14752354,50.09386226,71.14948978,75.90958838,72.71409561,70.93006767
AT3G49410,33.33848764,16.07071309,20.14444581,27.96702833,10.3665567,21.65857694
AT3G49420,52.60082988,70.61850541,54.94215135,44.86323358,43.99059261,51.57735615
AT3G49430,530.4155224,507.9375728,581.9501305,543.4271928,493.8278219,483.4363931
AT3G49440,1.073705357,1.78388663,1.668916393,0.817988991,3.163613791,1.697593524
AT3G49450,0,0,1.628636601,5.690342691,4.99676779,1.133842556
AT3G49470,446.1348305,395.947264,517.0552797,366.9118302,384.7108839,346.1324045
AT3G49480,1.219590493,4.026653585,6.157051386,2.946268687,8.825981165,3.259532232
AT3G49490,1165.505949,1044.267319,1030.552777,1588.847361,1417.265785,1715.645496
AT3G49500,631.1925224,505.2269291,463.2180747,688.7987599,469.0613389,527.8052403
AT3G49510,12.58209631,7.827843471,8.96809187,13.01051913,11.87481069,11.90433315
AT3G49520,7.658667322,1.739520771,7.337529712,4.878944676,6.249900362,5.668730074
AT3G49530,383.5331482,426.3970932,365.000359,335.0515971,372.2196119,371.4558466
AT3G49540,0,0,2.463001883,1.629272665,2.509278131,1.699726605
AT3G49550,59.18591761,54.46125707,64.17588417,41.56948559,44.59049225,38.52091399
AT3G49551,3.933132645,5.578677839,2.991021929,1.853868,3.523843878,3.947233311
AT3G49560,579.8024105,569.0716495,552.2031275,473.94568,430.3862978,457.4997917
AT3G49570,79.5615031,79.40060328,60.30329197,21.21375275,37.7621423,24.91778084
AT3G49580,18.28222074,31.62701571,34.73428831,24.46471363,17.6638204,9.305514214
AT3G49590,491.9147671,675.2345284,715.3199686,816.7312142,775.9997222,727.6689056
AT3G49600,449.9363813,362.8753263,351.5310301,424.0254574,346.4290949,357.0442976
AT3G49601,494.8051083,381.6669954,429.9416957,616.5737591,526.2645937,621.6794765
AT3G49610,0,2.61904541,2.454301758,9.766671909,2.504562974,1.133461307
AT3G49620,3.295283993,3.460969243,4.056820588,13.80621488,10.59751495,8.506024434
AT3G49630,6.445714769,5.059123382,9.583000037,11.93420252,12.46546168,5.552486855
AT3G49640,194.1230126,150.4638864,136.9576512,119.2534044,96.25969022,150.3753087
AT3G49645,120.8111305,113.7910013,125.9407453,107.8189529,111.9598292,109.2812856
AT3G49650,255.7936256,371.7629024,332.7033849,143.4744909,229.145964,183.2544986
AT3G49660,95.03712327,104.6608834,71.37895028,33.29474859,77.91057494,53.8726143
AT3G49668,155.5187493,165.1685936,162.1687553,77.23347077,108.5364253,80.38606661
AT3G49670,1762.168607,1960.546685,1894.363279,1002.536449,1252.74835,1053.048365
AT3G49680,723.9672325,666.5867902,669.8388577,328.9095503,512.1531092,461.168628
AT3G49690,7.673520756,16.48324777,13.82705193,32.50616575,37.45209174,32.31725296
AT3G49700,9.8772078,3.464952614,9.746733285,9.748293752,17.46467354,9.072407793
AT3G49710,88.72016213,101.6511695,148.6856374,65.71190572,120.0510584,82.24835698
AT3G49720,1713.975232,1626.531092,1417.420064,710.724121,1081.880018,935.6307302
AT3G49725,94.77371667,86.15465559,79.19942677,77.88290741,95.79734037,77.14273312
AT3G49730,87.41998699,68.55331961,84.43435064,102.0855534,77.54914898,55.60724097
AT3G49740,39.70792306,30.11918424,37.13537186,33.25301415,38.54552835,32.33429041
AT3G49750,51.36023248,106.0100641,89.25604576,123.044244,114.3494696,125.7836848
AT3G49760,1.63222263,0.876071486,4.924479225,8.960275551,1.881648443,2.266382943
AT3G49780,135.7578529,205.7244874,228.5958528,244.3923526,857.3558504,584.1180334
AT3G49790,400.9106883,769.0629316,700.3390693,1590.395319,1204.748043,1121.352747
AT3G49796,0.517686701,0.935611112,1.743143248,0.827683695,0,2.255531133
AT3G49800,528.4351451,437.979855,443.1629117,677.053448,614.7938326,654.4648518
AT3G49810,259.964958,240.7006043,226.6283469,235.1434476,215.6179079,191.1822466
AT3G49820,22.77845964,21.11540343,34.60714678,44.84611962,24.51248079,33.98530618
AT3G49830,17.03300131,9.512257549,12.1640653,33.29272681,19.31943948,17.01268139
AT3G49840,48.6477153,45.76654665,42.71893048,35.74142042,44.89002428,33.86725107
AT3G49845,123.5846679,111.9484314,165.2083802,203.3987212,261.670712,204.5378743
AT3G49850,148.0948187,187.2466109,177.2676377,132.1525434,143.2170817,164.4532779
AT3G49860,30.35876615,33.45127157,37.92248747,47.29852134,66.6417686,74.76487591
AT3G49870,633.2073652,858.8432169,700.7886724,638.8855693,763.7321388,782.4139683
AT3G49880,281.7383854,308.1870707,284.2609388,230.3583296,284.1686899,276.2532622
AT3G49890,58.08285718,40.86446414,39.26812645,20.59701592,31.6621922,39.41357636
AT3G49900,106.1713057,124.5106771,105.3275573,97.26710709,84.10634984,87.39264447
AT3G49910,3954.591889,3890.538697,3740.809682,3532.236672,3052.057258,3214.403741
AT3G49920,75.83173993,44.42520142,43.84391807,37.66810767,47.7154516,46.03642127
AT3G49930,55.72228728,92.36222072,103.7146981,61.827054,120.1055648,103.7251351
AT3G49940,352.5937702,602.7081903,565.2643081,784.1271153,809.5789706,790.0312761
AT3G49950,104.8406425,122.9556712,141.2743453,113.7188081,84.18768397,77.68457359
AT3G49960,178.2834932,249.5778433,403.8287242,190.922927,444.1908708,326.0309464
AT3G49970,13.07178958,22.93993863,25.50343436,6.400897299,8.254021438,7.832069096
AT3G49980,4.821291976,8.156432671,7.944671706,10.32165406,15.24496139,4.431974701
AT3G49990,468.4793654,540.8389883,485.4337112,583.4824153,444.4164428,517.269971
AT3G50000,1548.164131,1255.821073,1175.224497,1571.316295,1166.738354,1577.625977
AT3G50010,13.24234538,24.94021537,29.0455651,34.86971784,53.44965841,34.03746525
AT3G50030,2.748463002,5.185518385,8.915566116,12.99045816,16.82180847,7.939549619
AT3G50040,14.69471664,8.130957318,13.0493227,18.82155277,21.60386129,15.09414566
AT3G50050,149.4686311,134.2309331,138.8400487,97.32329557,127.4420405,108.9162626
AT3G50060,167.1697697,183.9945592,177.4193382,147.7485433,162.5707995,136.6780944
AT3G50070,145.4210392,177.568232,130.7614596,111.2914056,117.2593476,104.9001265
AT3G50080,123.863522,100.9221079,103.5591917,144.450445,96.47695887,111.7348512
AT3G50100,13.76546943,14.70280414,10.18901105,3.442966796,13.84284579,8.448066935
AT3G50110,114.197135,117.8453943,121.0463614,72.17588294,101.3161793,82.25611874
AT3G50120,55.58292355,51.77692899,47.75308954,54.37745739,94.00706529,72.5972956
AT3G50130,25.86754424,41.41687812,56.65030438,32.4632583,90.26663826,66.3589499
AT3G50140,34.05335045,47.30421982,46.88085536,60.06901073,83.31429241,71.3157165
AT3G50150,0,0.820487739,10.95170548,9.689662639,6.677473756,3.950249599
AT3G50160,0.55072759,3.448498779,3.234636833,3.245655359,3.733608227,2.836007183
AT3G50170,1.082231998,3.570293646,3.183065757,8.128406988,3.088980185,1.672969186
AT3G50180,0,0.863498095,1.619702018,1.623460466,3.736559788,0.567142949
AT3G50190,25.34173311,40.40011309,43.91997719,50.39946228,48.66257105,57.81552229
AT3G50200,1.636485893,0.873039225,10.6355788,5.697263021,13.14913401,7.367484733
AT3G50210,333.9371981,376.5800745,349.5004162,475.3413844,361.2467416,490.9941435
AT3G50220,5.485222217,18.200235,19.50261736,23.56128405,48.6638072,34.02039256
AT3G50230,33.830383,26.05229987,31.99112017,48.60925721,37.24787483,26.83676344
AT3G50240,147.7364097,147.4636154,150.8398758,101.9001512,142.6538343,126.4843377
AT3G50250,5.272309057,3.655484932,7.678746807,70.74304106,12.16448985,6.778122639
AT3G50260,49.60233556,99.62699577,103.1795095,183.9847545,189.8173815,172.8406907
AT3G50270,33.54209371,55.28872952,48.61127452,15.42456983,34.88233625,20.41654916
AT3G50280,31.8655201,42.27700717,48.72123646,50.2782714,58.48556925,85.11471559
AT3G50290,12.08697746,9.513248755,15.40930116,34.91764991,19.32043701,18.14673656
AT3G50300,25.83401837,31.11553503,40.52822203,25.16949168,51.71348318,35.16068391
AT3G50310,41.70865048,13.85767519,28.42392155,64.9861887,18.08703271,40.25921745
AT3G50320,0,2.674731174,2.502426743,0.817911468,0.632597189,2.263526163
AT3G50330,1519.839047,1420.819354,1370.396651,1359.118552,1155.239363,1045.018837
AT3G50340,453.4569906,456.5152447,490.4961154,447.1973914,469.420583,440.6873121
AT3G50350,108.3666693,186.091665,184.628849,170.4134829,159.3898408,117.3859274
AT3G50360,376.2087344,389.7500948,370.1715313,352.3081762,319.1353872,280.5553693
AT3G50370,5783.667542,4426.922672,4219.098267,8489.37465,5451.243972,6333.930711
AT3G50380,778.9934406,614.4989292,584.8724901,494.3502789,544.433552,546.3945277
AT3G50390,3.298413062,1.728329055,6.483433621,21.10896629,12.45996597,5.671144745
AT3G50400,3.839655552,5.200067143,8.126090567,16.24916142,23.70800863,20.97924208
AT3G50410,49.82054457,42.57396911,43.98287842,25.20154305,54.97091292,28.34561471
AT3G50420,15.35276801,12.83600451,12.84428736,34.67728742,27.81862432,12.97274431
AT3G50430,74.84618109,65.96967371,68.28723494,81.53945284,66.83927654,59.84957012
AT3G50440,543.5149629,949.6005952,930.5885374,659.4131211,371.1768209,435.6248688
AT3G50460,4.903909933,1.748701759,7.373314527,17.09794273,15.66528374,14.73346772
AT3G50470,2.736059725,6.085908016,9.779785741,5.691556382,7.498412941,14.17220034
AT3G50480,9.772106491,40.74051239,27.6207887,15.18205387,45.41442355,38.70726913
AT3G50500,1087.457082,1926.657745,1753.542995,1660.577416,1926.744027,1845.113493
AT3G50510,0.544662661,0.888461051,0.831881334,2.464248003,1.267359769,0.570059818
AT3G50520,147.425774,185.7198438,214.0947929,74.04167214,133.2859559,104.2872484
AT3G50530,557.4863643,747.8336449,640.2865449,633.8084765,555.3941163,529.2721093
AT3G50550,95.25148695,104.1964141,95.97961273,82.26104901,84.02478275,84.42587651
AT3G50560,79.9883822,166.6649529,121.2555671,87.77909236,204.1728666,143.4376931
AT3G50570,8.031644028,15.03836356,21.55157177,9.259089367,22.59983155,7.510490111
AT3G50580,3.263905863,15.77280001,7.388239743,19.55074854,16.30941062,9.631858772
AT3G50590,2601.092483,2033.97557,1965.039734,2096.497048,2010.721298,2144.3781
AT3G50610,1.942837225,0.778938605,8.646032817,1.584530338,2.233319756,1.515054206
AT3G50620,52.3075475,58.46042567,56.23061134,71.45411962,63.69699487,67.2826573
AT3G50630,291.8702305,194.3552969,208.5483112,217.756357,152.6489918,153.1552505
AT3G50640,48.4965041,62.94932422,66.35599414,79.78920374,132.2109317,107.1014331
AT3G50650,201.6403875,198.1933338,231.9819306,305.8669231,276.2209925,269.4290435
AT3G50660,224.846101,373.4710634,334.6644995,405.424865,407.2955678,409.6283874
AT3G50670,1094.660421,835.3159744,872.3968556,1934.470123,867.3758015,1054.68224
AT3G50685,201.2470638,275.5319776,279.47105,157.6282102,158.2978541,167.5788285
AT3G50690,251.1001013,191.4232952,244.2524042,332.6931478,273.8204,283.5976922
AT3G50700,153.7166141,222.3077102,169.733333,232.0335156,269.3695458,251.2790184
AT3G50710,6.593230585,2.594349871,12.9754555,18.67657953,17.45014232,11.90884763
AT3G50740,586.4817933,634.5848074,662.3508339,1119.77751,927.8459733,927.935785
AT3G50750,82.94776674,164.3531947,129.7869647,90.95281193,91.6255039,95.83617699
AT3G50760,176.3353067,206.734957,223.0672919,157.5425087,162.057137,154.8124849
AT3G50770,57.17453796,12.25165696,15.57850972,47.23280496,13.16450759,30.59844863
AT3G50780,186.0804129,180.8622025,182.7134741,215.8068202,208.56143,198.97515
AT3G50790,209.9916846,232.2544092,206.5329656,222.6866443,159.8001344,176.1687545
AT3G50800,115.9708307,112.9055517,108.2431842,61.89326495,84.00767697,84.42827199
AT3G50810,53.90003346,91.77960245,81.35830805,109.4843417,58.1385189,94.32220628
AT3G50820,238.4454779,970.6787589,1108.500966,82.07606203,819.5358038,414.4573559
AT3G50830,712.7229871,1189.671741,1174.694888,1012.982136,1341.280642,1300.481731
AT3G50840,56.15801891,160.5427078,159.9060812,124.0576182,153.4472232,113.4145443
AT3G50845,32.83741206,40.87823336,24.94870317,26.97084067,37.2642589,23.20699044
AT3G50850,39.0712449,43.95647865,41.99301448,43.20809254,41.46698192,48.14838164
AT3G50860,90.93666014,62.81134678,65.0891349,62.22639408,66.30644548,82.80293597
AT3G50870,16.4380758,9.546899283,22.78272043,9.752832816,21.85154027,25.51291892
AT3G50880,288.5587616,228.765304,229.9333665,278.6619693,230.1985009,297.1146496
AT3G50890,438.2140949,336.8815737,306.0539696,179.632305,189.2097545,196.1607319
AT3G50900,118.4346521,214.6181374,183.9588957,69.98323697,170.8802009,139.988802
AT3G50910,415.4093024,386.0363373,375.850389,272.601181,419.9252606,331.2564613
AT3G50920,124.1884561,87.41229214,81.04438277,90.38371484,78.90757081,80.09885889
AT3G50930,166.1072631,274.28592,242.0002815,159.7438664,292.0786772,179.2663423
AT3G50940,5.491492496,3.46150556,9.737764917,8.933770541,4.9874486,6.237687937
AT3G50950,411.2957198,410.4406632,474.15495,810.487766,558.2584888,635.7196011
AT3G50960,111.3846003,96.42643045,49.67202664,70.49861011,64.20380496,59.81812564
AT3G50970,32.15975602,124.9707052,120.3760945,17.09592852,286.9186823,131.4722631
AT3G50980,578.8900402,45.95743359,46.3367582,402.4155716,52.28336654,217.436994
AT3G50990,2.738671777,1.73664206,0.814033612,4.064158183,1.873438024,2.267742071
AT3G51000,223.6454138,232.477129,226.0919065,317.7400025,355.1529873,332.2462525
AT3G51010,331.3019606,373.3244644,353.0794256,309.3867084,276.9537052,281.6371018
AT3G51030,17.28702964,20.34219506,15.73201925,10.61318506,23.31534403,23.21472161
AT3G51040,149.9649682,157.0603639,143.2957963,162.6274368,142.3603691,161.2612809
AT3G51050,959.4012841,974.5435639,936.8575123,810.9554616,878.8814687,901.4163547
AT3G51060,26.9667962,17.2582858,33.99246642,26.78266438,28.63734516,20.41804234
AT3G51070,11.63448188,34.40244724,38.83909196,56.87642928,37.43993116,24.02774783
AT3G51075,35.08764838,52.21505281,92.06366098,64.53949848,55.4044492,44.44290702
AT3G51080,249.0071468,223.6288276,213.7391105,255.9315083,119.7947066,146.2865694
AT3G51090,100.9802651,165.6264962,169.9299477,42.08410814,111.1273589,87.41594939
AT3G51100,182.7686262,328.752815,319.955516,189.0268692,259.9527037,254.5552344
AT3G51110,153.2359205,165.3390906,204.3747827,221.4539121,216.4264545,246.1835327
AT3G51120,916.3992267,863.4099337,831.9189075,1193.598226,914.1007693,1076.358339
AT3G51130,454.674842,460.541766,452.1668833,454.640689,492.7609231,563.7164075
AT3G51140,475.2597175,507.4039324,471.8852831,346.1485459,318.8860824,358.9482063
AT3G51150,251.3185704,180.3303886,165.1148917,174.9862898,150.8459358,179.2085583
AT3G51160,1731.2119,1489.955716,1453.253047,1400.331532,1775.115028,1493.827047
AT3G51171,1.094665368,1.738324297,0,4.065110955,1.249555825,0.566899022
AT3G51180,66.13538865,114.5535347,117.9603414,84.36733417,124.3947733,94.16121398
AT3G51190,2.174750372,1.753807994,5.750269368,0.814755771,3.765051548,4.532411491
AT3G51200,0.526173873,0,1.710509404,4.115634299,0,1.129481209
AT3G51220,2.715398312,4.391069339,4.935602108,1.630090551,5.023739203,4.531941769
AT3G51230,27.88984541,29.58528776,22.83745729,42.28882617,30.00624187,37.41248273
AT3G51238,351.8261798,385.4239162,408.4627266,6.495093458,61.05434668,31.19126162
AT3G51240,543.4646956,694.3818226,681.2499616,13.71095128,106.110587,54.44029135
AT3G51250,452.6266003,538.3438011,560.2953449,513.259626,547.302851,507.9531686
AT3G51260,1116.16594,993.5264283,984.3320932,605.4172193,862.6928054,769.511783
AT3G51270,614.4257902,494.3500615,480.4514489,849.7382639,496.0113979,688.1576999
AT3G51280,151.1544814,100.2629177,110.2385431,176.999115,118.3812866,132.7030754
AT3G51290,170.9908213,165.3383042,192.8187555,143.5637545,125.7742662,116.1467909
AT3G51300,10.38490984,14.80286445,13.05831017,4.88029322,13.1322008,6.235125342
AT3G51310,710.4745527,633.4135756,565.2415123,505.1245333,512.5778896,532.7084534
AT3G51320,76.02834282,54.28773926,51.73116223,59.22622118,60.96769654,46.5119612
AT3G51325,2.194874999,10.39523215,6.498038584,7.311284361,18.71248365,7.938338016
AT3G51330,303.2605025,358.0439151,542.0217692,1362.640058,891.0775619,1287.055373
AT3G51340,14.05815045,29.60025605,43.89559537,22.29523577,45.79298595,36.18475676
AT3G51350,103.0223059,131.8443449,170.5543983,292.8873015,266.8919107,297.2223852
AT3G51360,12.68702125,7.851020776,7.542998252,34.97108646,17.73426537,24.12314767
AT3G51370,1195.92494,1045.318412,1130.785336,2041.212594,1427.405337,1746.725001
AT3G51380,34.56879715,36.26959848,33.95446006,22.86026529,31.51036205,23.78058749
AT3G51390,235.2489956,266.4036963,241.9314305,189.3107823,267.859685,291.7238709
AT3G51400,224.0769757,289.9935769,201.6079606,207.4179095,252.0267129,266.4079546
AT3G51410,171.6611729,189.9074916,202.4015322,59.25156809,117.0598846,94.14772819
AT3G51420,461.0532243,623.1494145,551.3690708,432.4551948,526.3687913,466.8148441
AT3G51430,289.8491642,385.9163056,363.6090547,323.5665085,339.618964,355.2971986
AT3G51440,101.4100446,108.4284005,130.1214023,203.96979,189.7451392,237.5621888
AT3G51450,55.34659468,28.63723715,37.42457309,39.01018799,39.95471654,53.8610377
AT3G51460,792.6186846,712.3991225,657.8267876,655.2972059,653.347406,669.9519269
AT3G51470,123.8097606,65.81975221,63.26383686,68.78587525,44.71187056,66.2449859
AT3G51480,101.1066178,102.2585737,102.2170665,66.92212571,86.49292938,81.22533256
AT3G51490,11.08840531,18.95977644,23.16267245,21.4055042,27.11282607,16.08472933
AT3G51500,153.359541,209.7286216,151.6013262,192.6950262,182.7909207,254.2195236
AT3G51510,321.2842854,451.0951551,393.5303552,318.7046988,272.4031698,320.2979473
AT3G51520,326.7083231,479.6804128,523.7317475,404.6876665,559.869052,543.1617927
AT3G51530,84.12077526,76.89715511,89.13274989,102.292915,86.58923295,94.70919949
AT3G51540,33.82534344,43.6873082,85.16030025,92.27534534,106.8799192,78.33785675
AT3G51550,4830.410212,4555.216046,4385.987034,5367.867931,5802.849699,5588.374018
AT3G51560,3.317543231,16.29548348,11.26692001,47.00181291,27.92973035,20.42603524
AT3G51570,12.69349347,15.40724376,20.07973831,26.6907201,33.45035483,15.85652384
AT3G51580,405.2879523,364.7347651,397.108105,460.9004204,433.1316003,452.6222549
AT3G51600,3484.935655,4380.536983,3083.89217,1773.779636,2419.661373,2154.6019
AT3G51610,317.8772927,244.0443061,251.5939547,205.8329497,219.598398,265.8260551
AT3G51620,473.7020463,506.3955051,549.6488892,583.2427464,581.1242831,599.0480356
AT3G51630,573.8237991,560.9795241,619.4818116,627.1614346,631.581043,566.8760577
AT3G51640,385.4306351,425.489,407.1632555,422.2469546,429.5171997,411.2484301
AT3G51642,2.669614349,7.188465373,9.24167954,5.735577264,18.41478436,11.8767359
AT3G51650,322.4964706,271.4645014,281.8727326,392.2650889,306.0279172,323.0350275
AT3G51660,26.59753415,57.12222971,34.57063815,30.16148439,86.68796317,50.98195981
AT3G51670,612.4813451,629.1320402,628.1136546,814.8636882,760.7978319,767.9399157
AT3G51680,9.840087792,8.705516253,13.87143356,24.4000796,16.25702779,17.57199436
AT3G51690,0.548827259,0.866044028,2.436178289,2.43694053,1.871007478,0
AT3G51710,26.40476678,28.49269271,39.67916366,94.15848863,60.40482996,65.22184728
AT3G51720,137.3255797,124.5685704,147.6394135,193.277052,174.5290375,150.2751768
AT3G51730,885.8855875,1275.699683,1303.415131,2020.124457,2072.972619,2309.364265
AT3G51740,259.6576921,251.5664964,295.6512618,250.4734171,321.6763324,230.9117778
AT3G51750,8.621135331,5.413501708,4.218997269,9.894925809,10.21688546,4.557162248
AT3G51760,13.13878576,15.41691978,21.42544462,10.94398272,13.79063505,7.613577211
AT3G51770,796.6957441,770.4280788,743.579817,968.5705043,869.3128443,837.3825485
AT3G51780,220.7891656,242.2604382,230.4208916,286.6798542,201.9731078,244.4069249
AT3G51790,224.7610971,234.1854208,234.2000988,169.8358795,180.9992643,184.2676505
AT3G51800,1674.383619,1144.390734,1184.222672,1004.768525,1053.680897,1170.16284
AT3G51810,389.6735267,22.69733646,35.17016495,169.0516724,34.3934161,92.44107433
AT3G51820,1441.917462,1888.185414,1800.809282,605.5961349,971.6532511,744.0767217
AT3G51830,257.60852,250.5621419,244.0040776,234.4534106,269.9569508,282.8552091
AT3G51840,2146.538248,1754.362454,1808.926015,3422.115181,2799.596428,3439.407999
AT3G51850,638.3036952,594.4222259,616.6127245,510.0437988,636.6988317,604.9351505
AT3G51860,171.2046401,92.32174934,100.2584349,132.2781576,115.0764599,103.791332
AT3G51870,350.9721412,397.1099456,333.4424794,276.9302613,231.8880703,285.8041303
AT3G51880,833.4033365,683.7702671,699.5830026,1570.457536,951.7396854,1306.151695
AT3G51890,270.9516221,213.7910246,215.8907537,526.0117486,321.7436437,450.121029
AT3G51895,712.6570346,349.8046698,314.9266652,184.0871749,154.4182009,191.6872497
AT3G51910,186.5212953,397.5423388,265.0044614,306.5718795,341.2707439,337.2859342
AT3G51920,354.737255,390.87985,349.9559847,475.2439351,567.1187441,561.0857576
AT3G51930,70.38641715,76.01774187,80.20444385,146.1255017,100.9068103,107.1872741
AT3G51940,27.76206243,42.08213979,41.01544035,44.86028337,47.88134793,28.0924998
AT3G51950,1380.86442,1655.271254,1582.083261,1905.261881,1516.684929,1624.211341
AT3G51960,4.943055298,17.72747205,22.09247692,24.94275783,33.18523891,27.37481308
AT3G51970,64.07141948,106.8331773,137.6070406,78.84997778,147.3973554,113.9519358
AT3G51980,240.9028654,169.774572,191.6772906,204.7117908,162.1681369,170.6752075
AT3G51990,176.967903,119.2962195,119.171456,159.9546086,156.399557,162.7581595
AT3G52000,0.549795148,2.592124557,4.86193492,9.742261009,2.491817303,3.969838144
AT3G52010,0,5.181027296,8.908422698,11.36424403,7.473147287,2.835713368
AT3G52020,1.648139931,8.648988792,2.433198698,16.24103346,4.362824501,4.53666422
AT3G52030,198.0317977,138.4923847,155.3548695,187.490931,149.8973962,185.9486289
AT3G52040,239.9880896,224.9913113,184.2529178,107.3753984,176.026862,184.3534953
AT3G52050,163.6668343,181.0055227,152.714661,133.6126486,145.0853249,120.7569529
AT3G52060,1343.483858,3313.432486,3763.059892,4513.334459,5743.615283,5204.953537
AT3G52070,30.99314558,32.77934747,28.87811274,58.67057209,41.70743038,58.72174479
AT3G52072,41.66577653,52.44831739,53.4865637,90.9497402,55.69310344,96.08099167
AT3G52080,8.280133384,20.62824655,15.32140184,29.99990151,20.50384895,10.77892889
AT3G52090,566.5378974,559.8400255,510.2806857,260.9542063,421.2157531,450.8564735
AT3G52100,223.8865324,187.6217077,216.1241614,258.9818786,193.2480141,185.0781901
AT3G52105,82.28593714,93.26196445,102.7000419,113.7753492,87.72297589,105.9043121
AT3G52110,143.4316299,94.61395885,75.48461486,43.45033299,94.49043925,73.86801707
AT3G52115,33.61846583,28.42345191,29.894443,17.03576978,25.50110446,26.66007895
AT3G52120,513.213143,558.1033355,570.8145326,550.5157498,617.4647967,634.0249417
AT3G52130,5.274978378,6.392560594,4.263367789,6.579645819,3.840188975,6.778511745
AT3G52140,3303.102446,2849.766631,2982.977287,4326.486547,2886.169419,3672.963475
AT3G52150,2099.022634,2282.848301,2014.931705,645.692963,1263.105718,936.8541784
AT3G52155,232.606992,228.5834773,270.4237626,106.1371183,207.3499517,173.1593983
AT3G52160,19.33358215,13.65987586,22.41745019,36.41708365,28.76061597,22.89681331
AT3G52170,327.4858503,184.6601028,217.5172548,231.0380422,114.9444942,175.320702
AT3G52180,504.7505604,378.3378115,465.7564354,133.5157263,158.6016003,180.894577
AT3G52190,467.0757873,309.0665601,421.0396497,341.7206433,290.7982067,311.9329325
AT3G52200,1002.059384,949.6058907,1026.850928,1003.01508,972.0994742,1026.78877
AT3G52210,105.0625066,110.7377691,116.0923606,79.76977567,89.81628461,77.06143
AT3G52220,473.1555791,426.6635078,421.1020873,532.2114544,431.9171899,400.1271153
AT3G52230,1050.70743,1289.400284,1285.960387,1273.739903,1013.175533,1176.885108
AT3G52240,599.5810339,584.1827111,530.2812287,1141.083905,722.3381634,917.8530692
AT3G52250,1497.991543,1302.677338,1262.476828,2296.29557,1567.278375,1704.590362
AT3G52260,109.4039992,80.33490477,90.01099822,100.2916387,75.0968322,104.290299
AT3G52270,2.637397309,0,1.736074455,1.569042817,0.664690939,2.187251656
AT3G52280,351.5508576,429.9557517,450.2663186,489.1228563,325.7044717,373.6525253
